math12,catholic,faminc8,math8
45.79999923706055,0,10,40.349998474121094
44.119998931884766,0,8,49.77000045776367
49.619998931884766,0,11,46.439998626708984
40.15999984741211,0,12,39.04999923706055
40.290000915527344,0,4,42.15999984741211
34.70000076293945,0,10,39.43000030517578
52.369998931884766,0,8,46.93000030517578
62.25,0,9,54.869998931884766
44.22999954223633,0,12,46.97999954223633
62.7599983215332,0,11,67.1500015258789
50.779998779296875,0,10,47.84000015258789
36.720001220703125,0,3,43.880001068115234
50.619998931884766,0,6,57.959999084472656
56.59000015258789,0,12,65.0199966430664
47.900001525878906,0,10,51.36000061035156
37.54999923706055,0,11,50.70000076293945
53.779998779296875,0,12,51.470001220703125
50.4900016784668,0,5,60.470001220703125
62.779998779296875,0,4,68.63999938964844
49.06999969482422,0,10,51.380001068115234
47.970001220703125,0,10,55.63999938964844
59.209999084472656,0,10,52.47999954223633
43.119998931884766,0,11,47.689998626708984
42.720001220703125,0,4,52.63999938964844
33.119998931884766,0,9,50.88999938964844
51.75,0,5,65.4800033569336
40.79999923706055,0,11,51.560001373291016
54.88999938964844,0,12,71.26000213623047
33.939998626708984,0,10,46.25
30.139999389648438,0,10,52.95000076293945
51.4900016784668,0,7,45.66999816894531
56.08000183105469,0,7,49.84000015258789
47.93000030517578,0,4,51.209999084472656
32.7599983215332,0,10,40.029998779296875
33.880001068115234,0,7,43.40999984741211
30.709999084472656,0,11,34.52000045776367
33.75,0,3,40.5
44.18000030517578,0,12,41.77000045776367
48.59000015258789,0,10,38.349998474121094
56.81999969482422,0,11,55.040000915527344
38.79999923706055,0,9,38.880001068115234
48.72999954223633,0,10,52.58000183105469
48.75,0,12,55.599998474121094
49.58000183105469,0,12,52.88999938964844
46.5,0,11,46.849998474121094
36.97999954223633,0,8,38.25
49.880001068115234,0,9,49.7599983215332
44.47999954223633,0,9,49.88999938964844
50.599998474121094,0,12,49.310001373291016
53.04999923706055,0,10,56.709999084472656
39.34000015258789,0,10,43.189998626708984
45.11000061035156,0,8,47.13999938964844
39.130001068115234,0,9,43.84000015258789
40.099998474121094,0,7,47.619998931884766
37.9900016784668,0,3,40.09000015258789
41.880001068115234,0,9,42.779998779296875
43.06999969482422,0,11,42.20000076293945
48.4900016784668,0,9,56.040000915527344
53.36000061035156,0,10,39.279998779296875
36.45000076293945,0,2,38.150001525878906
42.650001525878906,0,8,45.099998474121094
58.47999954223633,0,7,54.95000076293945
48.810001373291016,0,9,51.13999938964844
35.040000915527344,0,5,40.18000030517578
36.97999954223633,0,8,39.099998474121094
48.61000061035156,0,6,55.619998931884766
61.650001525878906,0,12,67.0999984741211
38.369998931884766,0,9,40.279998779296875
57.54999923706055,0,10,68.87999725341797
52.18000030517578,0,9,43.7599983215332
51.61000061035156,0,7,49.72999954223633
46.119998931884766,0,8,48.2599983215332
41.650001525878906,0,8,39.84000015258789
43.20000076293945,0,10,44.959999084472656
63.75,0,10,67.3499984741211
52.290000915527344,0,5,45.040000915527344
34.400001525878906,0,7,41.709999084472656
40.279998779296875,0,9,42.15999984741211
32.72999954223633,0,7,37.93000030517578
33.34000015258789,0,5,38.779998779296875
41.06999969482422,0,4,49.13999938964844
38.060001373291016,0,10,37.029998779296875
44.34000015258789,0,6,51.529998779296875
63.06999969482422,0,11,67.30999755859375
54.369998931884766,0,11,46.279998779296875
38.38999938964844,0,11,39.34000015258789
61.65999984741211,0,8,58.380001068115234
35.130001068115234,0,3,50.16999816894531
35.709999084472656,0,7,38.459999084472656
37.5099983215332,0,11,35.900001525878906
37.33000183105469,0,9,40.79999923706055
35.459999084472656,0,6,39.189998626708984
49.4900016784668,0,11,48.02000045776367
43.310001373291016,0,6,36.939998626708984
40.72999954223633,0,6,39.810001373291016
55.150001525878906,0,11,58.06999969482422
48.849998474121094,0,11,45.650001525878906
30.920000076293945,0,7,36.060001373291016
55.209999084472656,0,10,45.0099983215332
53.439998626708984,0,11,47.40999984741211
47.630001068115234,0,7,41.86000061035156
56.33000183105469,0,11,52.45000076293945
62.040000915527344,0,11,52.65999984741211
46.029998779296875,0,9,41.09000015258789
36.54999923706055,0,8,39.75
50.45000076293945,0,8,45.099998474121094
49.11000061035156,0,6,47.029998779296875
35.869998931884766,0,8,44
46.790000915527344,0,7,47.869998931884766
40.75,0,7,39.66999816894531
38.20000076293945,0,7,36.43000030517578
41.029998779296875,0,10,42.36000061035156
44.20000076293945,0,8,43.150001525878906
52.720001220703125,0,8,48.41999816894531
39.7599983215332,0,6,42.540000915527344
40.369998931884766,0,9,50.38999938964844
54.09000015258789,0,11,55.88999938964844
65.94999694824219,0,10,62.72999954223633
35.81999969482422,0,10,38.54999923706055
65.160003662109375,0,12,63.47999954223633
52.08000183105469,0,10,47.7400016784668
35.47999954223633,0,11,57.40999984741211
45.08000183105469,0,10,58.91999816894531
61.630001068115234,0,9,56.290000915527344
49.20000076293945,0,10,52.779998779296875
49.06999969482422,0,10,44.459999084472656
41.040000915527344,0,12,48.61000061035156
50.060001373291016,0,7,54.529998779296875
59.84000015258789,0,11,48.369998931884766
36.150001525878906,0,5,42.25
50.150001525878906,0,12,46.599998474121094
55.310001373291016,0,8,58.380001068115234
48.790000915527344,0,5,44.65999984741211
35.939998626708984,0,10,40.52000045776367
52.279998779296875,0,10,53.04999923706055
47.2599983215332,0,9,48.47999954223633
50.04999923706055,0,8,55.7400016784668
40.02000045776367,0,10,46.95000076293945
44.970001220703125,0,11,44.119998931884766
51,0,8,40.36000061035156
52.290000915527344,0,6,51.529998779296875
44.540000915527344,0,9,47.5099983215332
44.619998931884766,0,11,38.91999816894531
67.160003662109375,0,10,64.55000305175781
50.369998931884766,0,7,41.09000015258789
50.529998779296875,0,8,50.09000015258789
48.11000061035156,0,7,37.63999938964844
53.970001220703125,0,5,53.22999954223633
45.25,0,7,41.34000015258789
50.290000915527344,0,11,45.779998779296875
57.54999923706055,0,8,54.209999084472656
50.27000045776367,0,6,49.560001373291016
50.45000076293945,0,5,55.9900016784668
56.689998626708984,0,7,42.4900016784668
38.86000061035156,0,10,38.02000045776367
60.119998931884766,0,12,57.38999938964844
58.790000915527344,0,9,64.36000061035156
55.9900016784668,0,12,52.900001525878906
39.27000045776367,0,11,45.29999923706055
49.29999923706055,0,9,41.52000045776367
33.650001525878906,0,12,38.779998779296875
61.54999923706055,0,12,59.2400016784668
34.04999923706055,0,11,39.529998779296875
48.310001373291016,0,4,42.84000015258789
41.779998779296875,0,12,37.4900016784668
39.83000183105469,0,8,40.65999984741211
53.380001068115234,0,9,45.459999084472656
34.04999923706055,0,10,37.029998779296875
35.279998779296875,0,9,34.4900016784668
42.56999969482422,0,8,40.27000045776367
46.779998779296875,0,8,47.08000183105469
43.47999954223633,0,11,41.61000061035156
38.630001068115234,0,10,40.59000015258789
65.220001220703125,0,10,72.38999938964844
60.099998474121094,0,11,61.290000915527344
52.650001525878906,0,11,57.470001220703125
37.09000015258789,0,11,40.83000183105469
44.939998626708984,0,6,44.150001525878906
50.7599983215332,0,6,47.13999938964844
51.02000045776367,0,12,50.08000183105469
38.31999969482422,0,7,42.79999923706055
48.25,0,11,43.7599983215332
38.529998779296875,0,10,38.81999969482422
46.15999984741211,0,11,48.310001373291016
40.72999954223633,0,3,37.56999969482422
37.0099983215332,0,11,39.380001068115234
34.09000015258789,0,7,35.4900016784668
33.06999969482422,0,7,40.75
42.720001220703125,0,3,39.68000030517578
34.56999969482422,0,11,38.70000076293945
58.77000045776367,0,10,65.93000030517578
49.650001525878906,0,11,46.91999816894531
58.04999923706055,0,5,54.650001525878906
48.54999923706055,0,6,44.52000045776367
51.849998474121094,0,7,58.09000015258789
38.33000183105469,0,3,40.84000015258789
37.369998931884766,0,10,49.97999954223633
51.099998474121094,0,3,53.720001220703125
43.900001525878906,0,11,44.13999938964844
42.900001525878906,0,7,43.540000915527344
62.43000030517578,0,8,64.3499984741211
46.91999816894531,0,4,52.45000076293945
51.380001068115234,0,5,51.349998474121094
51.06999969482422,0,11,42
47.31999969482422,0,6,46.41999816894531
52.20000076293945,0,9,53.099998474121094
58.15999984741211,0,12,59.33000183105469
40.790000915527344,0,9,43.540000915527344
33.720001220703125,0,2,37.279998779296875
36.13999938964844,0,10,41.70000076293945
39.779998779296875,0,11,56.31999969482422
43.939998626708984,0,3,44.86000061035156
46.369998931884766,0,3,41.63999938964844
46.529998779296875,0,10,50.040000915527344
42.81999969482422,0,4,43.060001373291016
44.869998931884766,0,4,37.560001373291016
35.779998779296875,0,3,38.65999984741211
65.62000274658203,0,10,57.75
54.18000030517578,0,10,49.34000015258789
43.72999954223633,0,7,40.2400016784668
44.27000045776367,0,10,46.349998474121094
49.33000183105469,0,11,74.19000244140625
32.650001525878906,0,11,43.189998626708984
56.2599983215332,0,8,54.34000015258789
51.970001220703125,0,11,50.349998474121094
50.630001068115234,0,8,49.5
33.04999923706055,0,9,36.83000183105469
45,0,8,42.2599983215332
33.27000045776367,0,4,39.54999923706055
42.25,0,7,37.93000030517578
42.06999969482422,0,4,36.900001525878906
66.87000274658203,0,11,68.2300033569336
56.119998931884766,0,12,50.58000183105469
46.70000076293945,0,7,48.25
40.58000183105469,0,10,51.33000183105469
35.15999984741211,0,11,47.150001525878906
48.04999923706055,0,12,42.7400016784668
46.90999984741211,0,7,49.09000015258789
32.79999923706055,0,2,36.43000030517578
60,0,7,53.59000015258789
36.66999816894531,0,6,40.47999954223633
45.91999816894531,0,4,39.630001068115234
50.72999954223633,0,7,48.4900016784668
40.779998779296875,0,8,40.369998931884766
36.5,0,5,40.70000076293945
55.75,0,2,53.459999084472656
37.86000061035156,0,8,40.40999984741211
54.5099983215332,0,10,58.310001373291016
45.79999923706055,0,11,42.36000061035156
63.65999984741211,0,11,71.2300033569336
47.63999938964844,0,12,48.459999084472656
39.0099983215332,0,12,38.650001525878906
43.29999923706055,0,8,49.290000915527344
49.40999984741211,0,10,45.06999969482422
42.29999923706055,0,11,46.41999816894531
43.709999084472656,0,12,42.86000061035156
65.19000244140625,0,12,70.12000274658203
47.75,0,4,42.15999984741211
60.709999084472656,0,10,65.160003662109375
37.02000045776367,0,12,37.36000061035156
35.119998931884766,0,7,37.52000045776367
36.79999923706055,0,7,43.709999084472656
47.459999084472656,0,11,51.130001068115234
59.79999923706055,0,7,67.88999938964844
45.380001068115234,0,10,51.290000915527344
64.23999786376953,0,11,68.2699966430664
50.72999954223633,0,11,57.220001220703125
64.87999725341797,0,12,67.5999984741211
44.84000015258789,0,7,55.15999984741211
40.130001068115234,0,4,45.83000183105469
58.060001373291016,0,11,50.25
52.41999816894531,0,7,53.529998779296875
56.29999923706055,0,12,55.18000030517578
41.400001525878906,0,11,44.599998474121094
49.40999984741211,0,7,45.189998626708984
49.97999954223633,0,12,45.4900016784668
47.779998779296875,0,10,43.18000030517578
46.900001525878906,0,8,43.84000015258789
36.61000061035156,0,9,38.880001068115234
41.189998626708984,0,11,37.31999969482422
38.43000030517578,0,3,37.400001525878906
37.810001373291016,0,4,39.959999084472656
54.9900016784668,0,10,47.5
48.27000045776367,0,10,45.369998931884766
45.5,0,10,41.5099983215332
43.25,0,3,45.630001068115234
49.220001220703125,0,12,49.849998474121094
60.040000915527344,0,10,71.41999816894531
33.040000915527344,0,9,39.630001068115234
51.220001220703125,0,10,42.810001373291016
42.5099983215332,0,8,58.2599983215332
55.06999969482422,0,10,59.790000915527344
45.34000015258789,0,11,52.86000061035156
50.4900016784668,0,11,45.16999816894531
50.900001525878906,0,6,38.38999938964844
49.40999984741211,0,11,64.0199966430664
54.43000030517578,0,6,52.18000030517578
47.060001373291016,0,9,48.119998931884766
50.349998474121094,0,10,56.5099983215332
51.33000183105469,0,9,54.189998626708984
39.7400016784668,0,3,38.880001068115234
41.75,0,6,47.209999084472656
45.54999923706055,0,12,45.65999984741211
40.880001068115234,0,6,36.88999938964844
68.04000091552734,0,10,69.94999694824219
63.34000015258789,0,10,77.19999694824219
51.540000915527344,0,12,48.81999969482422
49.43000030517578,0,12,50.41999816894531
46.83000183105469,0,11,43.04999923706055
54.09000015258789,0,12,64.13999938964844
61.54999923706055,0,11,59.459999084472656
63.040000915527344,0,11,69.05999755859375
47.869998931884766,0,12,56.220001220703125
49.599998474121094,0,9,43.88999938964844
54.13999938964844,0,11,62.130001068115234
46.119998931884766,0,9,46.88999938964844
53.15999984741211,0,11,43.2599983215332
42.560001373291016,0,9,40.2400016784668
51.20000076293945,0,9,49.880001068115234
36.81999969482422,0,11,36.599998474121094
40.45000076293945,0,7,42.970001220703125
42.630001068115234,0,10,39.689998626708984
35.95000076293945,0,3,39.689998626708984
36.849998474121094,0,9,35.34000015258789
41.560001373291016,0,7,42.560001373291016
60.439998626708984,0,3,58.689998626708984
45.66999816894531,0,5,47.9900016784668
56.540000915527344,0,10,50.11000061035156
54.33000183105469,0,8,46.81999969482422
52.970001220703125,0,7,50.61000061035156
48.040000915527344,0,7,48.279998779296875
48.31999969482422,0,11,48.72999954223633
60.45000076293945,0,10,53.02000045776367
48.540000915527344,0,10,45.84000015258789
49.900001525878906,0,11,51.400001525878906
50.720001220703125,0,7,48
55.349998474121094,0,10,47.33000183105469
42.16999816894531,0,8,37.22999954223633
59.599998474121094,0,12,60.849998474121094
64.91999816894531,0,12,67.5
64.19000244140625,0,12,69.279998779296875
57.900001525878906,0,8,60.38999938964844
69.19000244140625,0,12,73.33000183105469
59.290000915527344,0,11,60.470001220703125
52.59000015258789,0,9,60.459999084472656
42.13999938964844,0,3,46.209999084472656
54.380001068115234,0,10,47.97999954223633
47.650001525878906,0,10,48.959999084472656
50.86000061035156,0,5,48.869998931884766
43.560001373291016,0,10,44.2599983215332
48.79999923706055,0,11,51.15999984741211
48.279998779296875,0,11,45.540000915527344
48.83000183105469,0,12,52.86000061035156
54.720001220703125,0,12,54.290000915527344
48.689998626708984,0,10,39.40999984741211
58.279998779296875,0,11,61.97999954223633
52.060001373291016,0,12,47.97999954223633
54.33000183105469,0,11,52.20000076293945
55.86000061035156,0,8,52.119998931884766
51.97999954223633,0,10,49.869998931884766
45.220001220703125,0,11,47.90999984741211
40.040000915527344,0,7,44
65.3499984741211,0,10,67.51000213623047
45.43000030517578,0,12,45.209999084472656
45.099998474121094,0,10,42.4900016784668
60.93000030517578,0,10,67.95999908447266
41.58000183105469,0,7,40.70000076293945
37.83000183105469,0,9,38.400001525878906
47.709999084472656,0,11,46.43000030517578
48.86000061035156,0,9,53.41999816894531
49.959999084472656,0,10,45.91999816894531
60.70000076293945,0,10,55.11000061035156
41.029998779296875,0,5,41.349998474121094
50.13999938964844,0,6,50.290000915527344
42.709999084472656,0,12,47.41999816894531
51.470001220703125,0,7,51.880001068115234
52.86000061035156,0,9,44.459999084472656
34.84000015258789,0,2,40.119998931884766
44.61000061035156,0,8,43
51.0099983215332,0,2,42.119998931884766
62.84000015258789,0,11,54.310001373291016
63.439998626708984,0,8,61.279998779296875
40.349998474121094,0,10,63.630001068115234
52.290000915527344,0,7,52.40999984741211
41.5,0,8,43.439998626708984
53.099998474121094,0,5,50.08000183105469
62.880001068115234,0,9,64.87999725341797
38.099998474121094,0,10,66.30000305175781
56.2599983215332,0,7,54.400001525878906
54.70000076293945,0,10,70.12000274658203
42.97999954223633,0,10,51.279998779296875
46.189998626708984,0,7,43.209999084472656
36.36000061035156,0,7,39.529998779296875
40.77000045776367,0,7,40.869998931884766
50.619998931884766,0,11,53.9900016784668
56.060001373291016,0,2,50.41999816894531
35.279998779296875,0,9,37.38999938964844
41.630001068115234,0,6,39.619998931884766
57.59000015258789,0,12,57.88999938964844
62.290000915527344,0,7,59.04999923706055
59.9900016784668,0,7,48.54999923706055
47.45000076293945,0,7,49.189998626708984
61.619998931884766,0,11,58.400001525878906
57.189998626708984,0,9,60.47999954223633
67.220001220703125,0,9,67.4000015258789
43.459999084472656,0,11,39.86000061035156
49.5099983215332,0,10,41.939998626708984
37.130001068115234,0,9,40.720001220703125
44.459999084472656,0,10,42.810001373291016
49.790000915527344,0,7,45.58000183105469
48.470001220703125,0,10,53.16999816894531
67.3499984741211,0,8,70.04000091552734
49.470001220703125,0,10,43.709999084472656
60.529998779296875,0,10,55.709999084472656
50.86000061035156,0,10,49.93000030517578
50.2599983215332,0,9,61.65999984741211
47.029998779296875,0,11,37.599998474121094
56.119998931884766,0,10,49.59000015258789
65.05999755859375,0,11,65.98999786376953
46.40999984741211,0,10,65.86000061035156
51.66999816894531,0,9,52.18000030517578
33.779998779296875,0,9,41.70000076293945
42.84000015258789,0,12,43.65999984741211
59.70000076293945,0,5,52.4900016784668
59.310001373291016,0,11,68.94999694824219
64.94000244140625,0,9,65.37999725341797
53.02000045776367,0,8,53.45000076293945
53.119998931884766,0,11,51.810001373291016
42.5,0,8,50.25
61.56999969482422,0,11,57.66999816894531
59.400001525878906,0,8,61.2599983215332
50.77000045776367,0,12,61.2400016784668
61.4900016784668,0,12,58.790000915527344
41.04999923706055,0,3,46.709999084472656
43.650001525878906,0,6,41.59000015258789
58.09000015258789,0,11,65.839996337890625
59.18000030517578,0,11,54.40999984741211
54.36000061035156,0,11,51.220001220703125
65.220001220703125,0,10,57.34000015258789
54.79999923706055,0,5,62.810001373291016
36.2599983215332,0,9,39.45000076293945
66.3499984741211,0,10,68.2300033569336
49.060001373291016,0,7,47.75
50.06999969482422,0,7,47.59000015258789
40.34000015258789,0,11,38.880001068115234
52.04999923706055,0,5,50.400001525878906
47.45000076293945,0,9,51.59000015258789
61.08000183105469,0,12,55.58000183105469
60.459999084472656,0,8,51.9900016784668
57.119998931884766,0,8,47.13999938964844
55.220001220703125,0,7,51.470001220703125
63.27000045776367,0,10,58.630001068115234
42.91999816894531,0,7,43.41999816894531
51,0,12,50.400001525878906
63.93000030517578,0,10,67.73999786376953
32.459999084472656,0,7,52.52000045776367
45.75,0,10,57.130001068115234
58.47999954223633,0,8,53.41999816894531
50.790000915527344,0,10,48.86000061035156
53.04999923706055,0,4,50.290000915527344
52.310001373291016,0,6,50.20000076293945
50.36000061035156,0,10,48.040000915527344
42.220001220703125,0,7,42.41999816894531
40.31999969482422,0,8,53.400001525878906
52.2599983215332,0,12,60.81999969482422
40.81999969482422,0,7,48.060001373291016
35.349998474121094,0,8,41.060001373291016
49.81999969482422,0,10,48.810001373291016
41.27000045776367,0,5,57.529998779296875
61.22999954223633,0,9,56.380001068115234
56.22999954223633,0,7,61.400001525878906
36.650001525878906,0,5,43.40999984741211
37.900001525878906,0,10,41.38999938964844
46.72999954223633,0,10,43.93000030517578
44.029998779296875,0,10,49.72999954223633
64.75,0,9,47
49.150001525878906,0,12,52.45000076293945
46.90999984741211,0,3,47.209999084472656
44.709999084472656,0,5,41.91999816894531
50.290000915527344,0,11,54.83000183105469
35.810001373291016,0,7,37.939998626708984
63.2400016784668,0,7,67.779998779296875
54.66999816894531,0,9,54.66999816894531
48.04999923706055,0,10,57.0099983215332
54.90999984741211,0,11,49.43000030517578
53.209999084472656,0,10,48.029998779296875
42.349998474121094,0,10,40.619998931884766
36.25,0,10,45.97999954223633
48.66999816894531,0,10,49.869998931884766
64.720001220703125,0,11,56.869998931884766
59.02000045776367,0,12,58.68000030517578
69.43000030517578,0,12,61.86000061035156
50.040000915527344,0,11,48.459999084472656
50.9900016784668,0,12,39.41999816894531
65.2300033569336,0,12,61.06999969482422
44.93000030517578,0,12,39.90999984741211
50.72999954223633,0,11,54.40999984741211
49.66999816894531,0,12,41.900001525878906
47.88999938964844,0,10,46.5099983215332
69.12000274658203,0,7,75.04000091552734
49.58000183105469,0,9,38.060001373291016
52.9900016784668,0,9,48.79999923706055
49.5099983215332,0,10,50.040000915527344
55.45000076293945,0,11,50.45000076293945
57.779998779296875,0,12,58.18000030517578
66.13999938964844,0,10,67.45999908447266
51.540000915527344,0,5,66.69999694824219
50.72999954223633,0,10,45.400001525878906
43.189998626708984,0,7,43.5099983215332
58.95000076293945,0,9,54.63999938964844
34.459999084472656,0,8,39.56999969482422
37.5099983215332,0,11,56.52000045776367
34.9900016784668,0,8,45.34000015258789
53,0,10,58.02000045776367
38.7599983215332,0,11,43.33000183105469
41.25,0,9,46.54999923706055
50.040000915527344,0,9,50.959999084472656
51.33000183105469,0,7,54.56999969482422
52.529998779296875,0,9,47.5
42.22999954223633,0,5,39.060001373291016
46.52000045776367,0,6,41.209999084472656
53.099998474121094,0,8,47.790000915527344
49.810001373291016,0,7,46.13999938964844
34.790000915527344,0,4,36.31999969482422
55.560001373291016,0,8,51.72999954223633
44.779998779296875,0,10,47.220001220703125
35.959999084472656,0,4,35.189998626708984
55.75,0,3,58.06999969482422
59.290000915527344,0,10,57.84000015258789
69.29000091552734,0,12,68.220001220703125
57.599998474121094,0,10,61.27000045776367
38.459999084472656,0,9,39.459999084472656
55.400001525878906,0,10,54.45000076293945
41.25,0,10,37.2400016784668
41.7400016784668,0,6,43.290000915527344
42.20000076293945,0,12,49.7599983215332
43.209999084472656,0,7,40.5
39.5099983215332,0,11,45.95000076293945
54.2599983215332,0,11,64.44000244140625
33.63999938964844,0,5,36.220001220703125
57.060001373291016,0,6,56.560001373291016
44.310001373291016,0,2,39.869998931884766
43.209999084472656,0,10,40.099998474121094
44.68000030517578,0,11,41.93000030517578
60.189998626708984,0,12,52.720001220703125
41.7400016784668,0,8,44.41999816894531
48.11000061035156,0,7,42.81999969482422
42.369998931884766,0,10,39.41999816894531
46.34000015258789,0,10,47.349998474121094
63.59000015258789,0,12,72.160003662109375
57.560001373291016,0,11,52.81999969482422
46.380001068115234,0,11,51.79999923706055
52.560001373291016,0,10,52.77000045776367
46.20000076293945,0,12,42.75
39.68000030517578,0,3,37.15999984741211
49.58000183105469,0,11,47.4900016784668
47.5,0,8,51.86000061035156
46.34000015258789,0,11,43.31999969482422
44.209999084472656,0,10,47.279998779296875
54.290000915527344,0,6,56.439998626708984
38.63999938964844,0,10,40.84000015258789
57.84000015258789,0,12,62.959999084472656
35.619998931884766,0,3,39.400001525878906
53.43000030517578,0,7,54.20000076293945
41.099998474121094,0,6,43.56999969482422
42.47999954223633,0,3,45.04999923706055
55.27000045776367,0,5,53.630001068115234
32.529998779296875,0,11,36.20000076293945
49.4900016784668,0,10,40.70000076293945
56.33000183105469,0,10,52.93000030517578
42.59000015258789,0,7,43.86000061035156
48.209999084472656,0,11,40.18000030517578
35.88999938964844,0,9,48.189998626708984
36.779998779296875,0,10,36.349998474121094
42.939998626708984,0,8,44.58000183105469
43.68000030517578,0,11,54.060001373291016
52.25,0,10,53.5099983215332
70.48999786376953,0,11,75.04000091552734
40.040000915527344,0,12,40.68000030517578
57.86000061035156,0,12,54.650001525878906
63.7599983215332,0,10,63.290000915527344
50.7400016784668,0,10,60.150001525878906
55.470001220703125,0,11,52.939998626708984
38.52000045776367,0,7,36.779998779296875
35.709999084472656,0,9,40.970001220703125
43.529998779296875,0,10,48.33000183105469
63.4900016784668,0,10,56.849998474121094
34.25,0,10,41.15999984741211
38.349998474121094,0,10,46.349998474121094
40.650001525878906,0,10,51.84000015258789
50.91999816894531,0,7,57.91999816894531
45.84000015258789,0,8,46
51.880001068115234,0,10,53.619998931884766
42.119998931884766,0,7,43.2599983215332
36.20000076293945,0,6,36.22999954223633
52.75,0,7,53.119998931884766
58.0099983215332,0,9,50.7599983215332
39.72999954223633,0,6,40.939998626708984
66.13999938964844,0,9,65.94000244140625
33.29999923706055,0,6,36.11000061035156
35.18000030517578,0,10,47.58000183105469
34.220001220703125,0,10,35.61000061035156
40.02000045776367,0,11,49.58000183105469
45.72999954223633,0,7,41.84000015258789
61.47999954223633,0,9,56.189998626708984
61.939998626708984,0,9,60.779998779296875
38.810001373291016,0,11,39.40999984741211
46.20000076293945,0,12,62.61000061035156
59.61000061035156,0,10,60.08000183105469
52.70000076293945,0,11,56.88999938964844
44.349998474121094,0,12,48.0099983215332
60.380001068115234,0,12,70.83000183105469
44.25,0,7,36.869998931884766
48.310001373291016,0,3,55
60.88999938964844,0,8,60.0099983215332
39.369998931884766,0,8,39.43000030517578
33.439998626708984,0,8,37.06999969482422
64.55000305175781,0,2,65.06999969482422
42.65999984741211,0,9,56.189998626708984
50.150001525878906,0,2,38.86000061035156
37.849998474121094,0,7,41.189998626708984
43.72999954223633,0,10,43.689998626708984
37.27000045776367,0,10,40.18000030517578
49.7400016784668,0,11,42.15999984741211
38.15999984741211,0,8,44.459999084472656
38.470001220703125,0,7,42.040000915527344
40.560001373291016,0,7,39.06999969482422
43.31999969482422,0,9,68.19000244140625
37.41999816894531,0,4,41.4900016784668
43.34000015258789,0,11,44.880001068115234
35.189998626708984,0,6,38.599998474121094
37.060001373291016,0,7,38.65999984741211
46.650001525878906,0,3,44.599998474121094
36.18000030517578,0,6,38.11000061035156
45.38999938964844,0,9,37.08000183105469
33.939998626708984,0,5,35.38999938964844
42.099998474121094,0,5,37.81999969482422
63.43000030517578,0,6,46.04999923706055
52.52000045776367,0,12,50.91999816894531
52.5,0,7,45.16999816894531
63.68000030517578,0,9,69.38999938964844
48.060001373291016,0,10,47.560001373291016
40.95000076293945,0,12,39.52000045776367
59.099998474121094,0,10,61.43000030517578
53.869998931884766,0,10,50.560001373291016
57.90999984741211,0,12,56.209999084472656
34,0,8,42.900001525878906
50.63999938964844,0,7,41.4900016784668
40.58000183105469,0,6,40.58000183105469
33.5099983215332,0,7,39.599998474121094
44.09000015258789,0,7,45.34000015258789
48.849998474121094,0,10,46.77000045776367
39.68000030517578,0,7,43.45000076293945
52.630001068115234,0,9,49.7599983215332
52.439998626708984,0,9,52.27000045776367
55.029998779296875,0,10,52.2400016784668
40.04999923706055,0,10,43.40999984741211
55.61000061035156,0,11,53.68000030517578
47.619998931884766,0,10,48.380001068115234
48.25,0,11,44.83000183105469
47.66999816894531,0,12,51.599998474121094
63.02000045776367,0,10,60.2599983215332
56.720001220703125,0,11,60.40999984741211
52,0,10,48.040000915527344
37.130001068115234,0,6,38.439998626708984
57.95000076293945,0,9,61.06999969482422
57.18000030517578,0,12,57.060001373291016
58.689998626708984,0,7,47.66999816894531
50.68000030517578,0,8,48
37.77000045776367,0,4,37.970001220703125
33.439998626708984,0,10,41.150001525878906
50.380001068115234,0,4,52.400001525878906
41.72999954223633,0,1,44.13999938964844
51.029998779296875,0,9,52.36000061035156
44.16999816894531,0,7,57
64.470001220703125,0,7,62.939998626708984
57.689998626708984,0,11,63.20000076293945
62.970001220703125,0,10,59.97999954223633
55.59000015258789,0,11,58.06999969482422
47.029998779296875,0,10,50.04999923706055
49.72999954223633,0,9,50.79999923706055
55.400001525878906,0,11,50.95000076293945
33.45000076293945,0,9,37.02000045776367
66.01000213623047,0,11,66.37000274658203
59.09000015258789,0,11,56.040000915527344
55.54999923706055,0,12,49.790000915527344
44.93000030517578,0,11,48.060001373291016
56.75,0,11,50.66999816894531
56.58000183105469,0,12,56.439998626708984
62.7599983215332,0,11,77.19999694824219
52.029998779296875,0,10,46.11000061035156
53.779998779296875,0,9,54.150001525878906
52.400001525878906,0,11,45.779998779296875
52.599998474121094,0,12,56.11000061035156
51.790000915527344,0,7,50.720001220703125
35.47999954223633,0,7,39.130001068115234
66.720001220703125,0,10,68.69999694824219
57.22999954223633,0,12,47.08000183105469
52.0099983215332,0,10,56.97999954223633
56.369998931884766,0,11,47.34000015258789
61.209999084472656,0,12,61.349998474121094
47.939998626708984,0,6,52.959999084472656
47.209999084472656,0,12,50.7599983215332
48.689998626708984,0,4,43.130001068115234
46.43000030517578,0,8,43.56999969482422
47.400001525878906,0,9,46.279998779296875
48.9900016784668,0,10,50.41999816894531
32.150001525878906,0,6,36.65999984741211
36.86000061035156,0,6,41.58000183105469
46.90999984741211,0,4,50.63999938964844
43.369998931884766,0,7,42.93000030517578
46.34000015258789,0,8,42.5099983215332
63.97999954223633,0,9,66.089996337890625
37.77000045776367,0,7,45.790000915527344
